"WB1","WB2","WB3","EMVI1","EMVI2","EMVI3","EMVI4","TRUST1","TRUST2","TRUST3","TRUST4","FALSE1","FALSE2","FALSE3","PC1","PC2","PC3","PC4","FAIR1","FAIR2","FAIR3","ANX1","ANX2","ANX3","ANX4","INTER1","INTER2","INTER3","DISC1","DISC2","DISC3","AVER1","AVER2","AVER3","Gender","Age","Occupation","Transparency","Control","MC_TRANS1","MC_TRANS2","MC_TRANS3","MC_TRANS4","MC_CON1","MC_CON2","MC_CON3"
4,5,4,1,3,3,2,3,4,5,5,4,4,3,3,4,4,3,3,4,5,3,6,5,4,3,5,6,6,6,6,32,67,49,2,22,2,0,1,2,3,4,4,5,6,4
4,3,3,4,3,5,4,3,3,3,3,3,2,1,7,7,7,4,4,4,4,3,5,3,4,5,4,4,5,5,3,30,67,48,1,22,2,0,1,3,5,3,1,6,5,2
1,1,1,1,6,6,7,3,3,1,3,1,1,1,2,5,7,5,3,5,1,3,5,4,3,4,7,7,5,5,4,30,68,48,1,64,1,0,0,3,3,4,2,1,1,5
4,4,2,1,1,2,4,4,2,1,4,1,1,1,7,5,4,7,3,2,1,1,1,1,5,7,7,7,4,4,4,31,69,50,1,24,3,0,1,3,7,3,1,5,6,4
2,2,2,4,4,4,4,4,3,3,3,3,3,3,4,5,5,4,5,5,5,5,5,5,4,6,6,6,6,6,6,31,68,50,2,52,3,0,0,2,4,4,1,6,1,5
4,4,4,4,4,4,4,4,4,4,4,3,1,2,6,4,3,4,4,4,4,2,5,2,2,5,6,6,4,4,4,32,68,50,2,20,2,0,0,1,7,2,2,2,2,4
2,2,2,4,5,5,5,3,3,3,3,5,2,2,6,6,6,7,4,4,4,5,5,3,3,6,6,7,5,5,5,30,68,48,1,23,2,0,1,1,4,3,3,5,5,2
4,4,4,1,1,3,1,7,7,7,7,1,1,1,6,7,6,5,6,5,3,3,1,1,2,7,7,5,7,7,7,30,69,47,1,21,2,1,0,7,6,3,7,1,1,6
1,4,4,4,4,2,1,4,4,4,4,4,1,1,4,5,3,5,4,4,4,6,5,5,5,6,7,7,4,4,1,31,65,48,2,61,4,0,1,1,1,4,4,1,1,4
5,5,5,4,4,4,4,6,6,6,6,1,1,1,7,7,7,7,5,5,5,1,1,1,1,7,7,7,4,4,4,33,70,50,1,48,3,0,1,6,6,6,6,4,4,4
5,4,4,3,5,5,2,6,5,5,5,3,5,3,5,3,5,2,4,3,3,6,5,5,5,5,5,5,3,3,5,29,65,49,1,22,2,0,0,2,3,6,5,3,5,3
5,5,5,2,2,2,4,5,5,4,5,1,1,1,7,4,7,7,5,5,5,5,6,5,7,5,5,5,6,4,4,31,69,49,1,24,2,1,1,6,6,6,6,5,5,6
1,1,1,5,5,5,5,4,4,4,3,1,1,1,7,4,6,4,5,5,5,3,3,1,1,4,5,7,5,5,5,28,64,47,2,21,2,0,0,3,3,3,2,3,3,4
4,4,2,5,5,6,4,3,3,4,5,2,1,1,7,7,6,5,5,5,4,4,5,3,5,4,5,2,5,3,4,32,66,49,1,21,2,0,1,3,5,2,2,4,5,5
1,2,1,4,3,1,1,6,5,3,3,3,1,1,6,4,5,4,1,5,4,1,2,1,1,6,5,5,7,7,7,33,69,49,2,20,2,1,0,6,6,6,7,1,1,3
2,2,2,3,2,2,2,3,3,2,3,4,4,4,6,6,6,6,5,5,5,4,5,4,3,7,6,4,5,4,6,32,68,50,2,21,2,1,0,5,5,5,7,1,2,2
5,6,5,4,4,4,5,5,5,5,6,2,2,2,7,3,3,7,4,4,4,2,4,4,3,5,5,5,1,3,3,29,68,48,2,24,2,1,0,5,5,5,5,3,5,5
1,1,1,7,7,7,7,1,1,1,1,7,7,1,1,7,7,7,1,7,2,7,7,7,7,7,7,7,3,2,1,28,64,47,1,51,3,0,1,1,2,3,1,5,7,1
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,32,68,49,2,22,2,1,0,4,4,3,4,4,4,4
3,2,2,5,6,6,7,1,1,1,1,5,4,2,7,7,7,7,2,3,4,4,5,4,2,6,7,1,2,2,2,29,66,48,1,18,2,0,0,2,2,1,1,7,7,2
2,2,2,4,4,4,5,4,3,3,3,4,4,4,5,5,5,5,4,4,4,5,4,3,4,4,6,7,4,3,2,30,68,48,2,20,2,1,1,6,5,4,7,4,4,4
4,4,4,2,2,2,2,6,5,5,6,3,1,1,3,3,6,2,6,6,6,3,5,3,2,6,5,5,6,6,6,32,66,48,1,18,2,1,1,6,6,5,6,6,2,2
5,5,5,3,3,5,4,3,2,3,3,3,3,2,5,5,6,5,5,3,4,3,5,5,5,5,6,6,5,5,5,32,68,49,2,27,3,0,1,3,3,3,2,5,6,6
1,2,7,5,5,4,4,1,2,3,4,2,3,5,5,4,4,6,5,3,4,4,4,3,3,4,6,6,4,5,6,32,68,50,1,21,2,1,1,5,4,4,5,7,6,2
2,2,2,2,6,6,6,2,2,2,2,6,4,2,6,7,7,7,4,2,2,2,4,1,1,5,5,6,4,3,4,30,68,48,1,23,2,0,1,1,1,1,1,7,7,7
4,4,4,1,1,5,1,3,4,3,4,1,1,1,7,7,7,1,7,7,7,4,7,4,1,7,7,4,7,7,7,34,67,48,1,22,2,1,0,5,5,3,4,1,7,7
4,3,6,2,4,6,1,3,6,3,7,2,6,3,2,5,2,7,3,1,7,7,2,3,6,3,5,3,6,2,4,30,69,48,1,22,5,0,0,1,4,3,6,3,4,1
5,5,4,7,1,6,2,7,7,7,6,6,6,2,6,3,4,3,6,6,6,1,2,1,2,3,5,2,7,6,6,33,70,51,2,51,1,1,0,7,7,6,6,1,3,1
3,3,3,2,2,4,5,3,3,4,4,3,2,1,7,6,6,6,5,5,4,1,3,1,2,7,7,5,5,5,5,30,69,49,2,22,1,0,1,1,4,3,1,6,4,5
1,1,1,1,2,1,1,1,1,1,1,7,1,1,7,7,7,7,6,7,7,1,7,5,7,7,7,7,7,2,7,28,70,51,2,45,3,1,0,7,7,7,7,1,1,1
5,5,5,3,3,3,3,5,5,5,5,1,1,1,6,6,6,6,6,6,6,3,2,2,3,7,7,5,5,5,5,33,69,49,1,21,2,1,0,5,5,5,5,5,5,5
4,1,1,6,4,6,5,3,2,1,3,4,1,1,7,7,5,5,5,5,5,5,7,5,5,6,6,5,6,6,5,31,69,48,2,20,2,0,0,1,1,1,1,1,1,1
4,4,4,5,1,5,1,3,1,2,5,4,1,1,7,7,5,4,4,3,4,5,3,3,5,5,5,7,6,5,4,29,70,48,2,26,3,1,0,7,6,5,7,1,1,2
6,6,5,1,2,3,3,4,5,5,6,2,1,1,6,6,5,5,6,6,6,1,2,2,1,4,5,3,6,5,5,32,69,49,1,20,2,1,1,6,6,5,7,6,5,5
4,4,4,1,1,1,1,7,6,6,5,1,1,1,6,4,4,3,4,5,5,4,3,4,2,6,6,4,7,7,6,33,69,49,1,20,2,1,1,6,5,4,6,4,5,4
5,5,5,3,2,2,2,5,5,6,6,4,3,2,2,3,5,3,5,4,5,2,2,2,2,5,5,3,5,5,5,34,70,51,1,20,2,0,1,5,5,5,4,4,5,5
3,4,4,4,3,5,4,4,4,4,4,2,2,2,6,7,4,4,5,4,5,3,2,2,1,5,6,4,5,5,5,31,70,49,1,28,6,1,1,6,6,6,7,4,3,4
1,4,4,5,6,5,4,5,5,6,6,1,1,1,6,6,6,7,6,4,4,6,3,1,1,7,7,7,5,6,5,30,66,48,1,18,2,1,0,3,2,2,6,1,2,1
2,2,2,2,2,5,3,5,5,5,5,1,1,1,6,3,6,4,6,6,6,3,2,2,2,6,6,4,5,5,5,32,70,48,1,20,5,1,0,5,4,5,5,5,5,5
6,6,6,6,6,5,5,6,5,2,6,2,5,5,4,4,5,2,6,2,4,5,5,5,3,7,3,2,6,4,5,33,68,49,1,21,2,0,0,5,5,5,6,5,6,5
4,1,4,2,4,7,4,1,2,2,3,6,1,1,6,7,4,3,4,4,4,2,2,1,2,3,4,5,4,4,4,31,69,49,3,41,3,0,0,1,4,1,1,4,4,7
4,4,4,4,3,4,3,4,4,5,3,4,5,4,6,3,5,3,5,4,3,5,6,2,4,6,3,4,5,3,4,31,67,49,2,20,2,0,0,5,5,5,4,3,4,4
3,4,4,3,3,4,5,4,4,5,4,5,4,1,5,5,4,4,5,5,5,4,5,4,4,6,6,6,4,4,3,30,69,48,2,33,3,0,1,2,2,2,6,4,5,5
5,5,7,1,1,1,1,7,7,7,7,1,1,1,7,1,7,6,6,7,6,5,5,5,6,7,7,7,5,6,5,33,69,49,2,49,4,0,1,7,7,7,7,7,7,6
4,4,4,1,1,1,1,7,7,6,6,1,1,1,5,7,5,4,5,7,7,1,2,1,1,6,5,2,6,6,7,34,70,49,1,21,3,1,0,7,6,7,7,4,5,5
1,1,1,4,3,4,4,3,5,3,5,1,1,1,5,5,5,1,5,5,5,5,3,3,3,5,6,5,5,5,5,29,69,49,2,56,6,1,1,5,5,5,5,3,3,4
4,3,4,4,3,3,3,4,4,4,5,5,4,2,6,7,7,6,4,4,4,4,5,3,3,7,7,4,5,5,4,32,68,50,2,22,2,1,1,7,3,3,7,4,5,4
4,3,2,4,2,2,5,5,2,2,4,6,4,1,4,4,5,4,4,5,4,6,6,4,3,6,6,6,4,4,3,31,69,48,2,33,3,1,1,4,6,4,6,2,2,5
5,6,5,1,1,1,1,6,6,5,6,2,1,1,7,5,4,7,6,7,6,4,3,3,5,7,7,7,6,6,6,28,65,47,2,34,3,1,1,7,6,6,7,6,5,6
1,1,1,7,7,7,7,1,1,1,1,1,1,1,6,6,1,1,1,7,1,7,1,1,1,2,1,7,1,7,7,31,69,49,1,25,3,1,0,1,1,1,1,7,7,7
4,4,4,2,2,5,4,5,5,5,5,1,1,1,4,4,4,1,6,6,6,2,2,2,2,6,7,7,6,5,4,29,65,48,1,52,6,0,1,4,6,4,1,3,5,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,7,7,7,1,4,4,5,7,1,5,5,7,7,1,1,1,29,67,48,1,28,2,1,1,4,4,4,4,4,4,4
4,4,4,7,7,7,5,2,2,3,4,2,2,2,7,7,7,7,3,4,3,1,1,1,2,7,7,5,4,4,4,30,66,48,1,41,6,0,0,6,5,4,3,2,1,2
1,2,2,4,2,2,3,2,1,1,1,5,3,4,5,5,6,5,5,5,5,5,6,2,4,5,4,5,3,5,6,30,65,48,1,22,2,1,0,6,5,3,6,1,1,6
4,5,1,5,4,4,5,4,4,4,4,1,1,1,6,7,7,7,4,4,4,4,5,4,4,7,7,7,4,4,4,29,69,48,1,23,3,1,1,7,4,4,6,6,5,4
1,1,1,4,4,5,5,5,5,4,4,3,3,3,7,5,7,6,5,4,5,2,5,3,3,6,6,6,5,5,5,29,67,48,2,27,3,1,0,6,6,6,7,1,1,5
3,3,2,3,3,3,5,4,4,3,4,6,2,2,7,5,5,5,3,4,3,3,2,2,2,5,5,4,5,5,5,30,69,49,2,20,2,0,1,5,6,6,3,5,5,3
2,2,2,5,5,5,5,3,3,3,3,4,3,3,7,7,7,7,4,4,4,5,6,5,5,7,7,7,3,3,3,28,65,48,2,56,6,0,1,2,2,2,2,5,5,5
4,3,3,3,3,3,5,5,3,5,5,5,2,2,5,6,6,6,5,5,5,3,5,3,5,5,5,5,5,5,6,30,69,48,2,21,2,1,0,5,5,5,6,6,6,6
4,4,4,3,4,5,5,4,4,4,4,2,1,1,5,7,7,5,4,5,5,7,6,5,5,7,7,7,5,5,4,28,66,48,2,56,3,1,0,5,5,4,5,3,3,3
4,4,4,5,5,4,7,2,2,4,2,4,4,1,5,5,5,4,5,5,5,3,1,1,1,7,7,7,4,4,4,31,68,48,2,40,6,0,0,1,5,2,4,3,7,5
2,2,2,5,5,6,6,5,5,4,5,4,3,4,7,5,7,7,3,3,3,4,6,3,5,6,6,6,4,4,4,30,65,48,2,20,2,1,0,5,5,5,5,1,1,6
3,3,3,7,5,5,6,2,2,3,2,5,4,3,5,2,2,4,5,5,3,6,6,6,3,5,5,3,4,3,2,32,64,49,3,18,3,0,0,4,5,4,4,1,5,5
3,3,3,5,5,5,5,3,3,3,3,2,2,2,6,6,7,7,4,4,4,2,2,2,2,5,5,5,5,5,5,33,69,48,2,46,6,0,1,3,3,3,3,3,3,3
4,4,4,1,1,1,3,5,3,4,5,3,2,1,7,7,7,7,4,4,4,5,5,3,5,7,7,5,5,5,1,30,70,48,2,22,2,1,0,7,4,4,7,1,2,7
5,5,5,3,3,3,3,5,5,5,5,3,3,2,5,5,5,4,5,5,5,2,4,2,2,5,5,4,4,4,5,31,70,50,1,49,6,0,0,2,2,3,3,3,5,5
4,4,4,6,6,6,6,4,4,2,4,2,2,2,6,7,7,6,4,4,4,4,4,4,3,4,4,4,4,4,4,30,67,50,4,23,2,0,1,2,2,4,1,4,5,2
1,1,1,5,4,5,4,2,2,2,2,5,4,5,5,5,6,6,3,3,3,6,4,7,6,7,6,6,1,1,1,29,66,48,1,19,2,1,1,3,5,5,3,2,3,3
3,3,1,4,4,4,4,4,4,4,4,4,3,3,6,7,7,7,4,4,4,5,3,2,4,7,7,7,3,2,2,28,68,49,1,46,6,1,1,5,5,3,4,4,4,4
5,6,5,2,7,7,5,1,1,1,2,1,1,1,7,1,6,1,5,3,3,7,7,7,7,7,7,7,5,5,5,28,68,48,2,53,3,0,0,1,1,2,2,6,6,5
4,5,4,1,1,1,1,5,5,5,5,4,3,3,5,5,5,5,5,5,5,5,5,4,5,4,4,3,5,5,4,32,69,49,2,22,3,1,1,5,5,6,6,4,4,4
4,3,5,3,3,3,3,5,5,5,5,2,2,1,5,7,5,5,5,5,5,4,5,4,5,5,5,4,5,5,5,31,69,48,1,42,3,0,0,5,5,5,3,3,3,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,7,7,5,5,5,5,6,1,5,5,7,7,7,1,1,1,28,70,49,1,51,4,0,0,6,6,6,6,1,1,6
3,3,3,1,1,1,1,7,7,7,7,1,1,1,7,7,7,5,7,7,7,7,3,3,5,7,5,7,7,7,7,30,66,48,1,22,3,1,0,7,2,2,7,1,3,3
4,1,1,4,6,7,7,1,3,2,1,7,7,7,3,3,3,3,3,2,3,3,3,3,4,5,3,4,4,4,3,30,68,48,1,19,2,0,1,3,6,3,3,7,4,5
5,5,4,3,5,5,5,4,3,4,4,5,5,5,6,7,7,5,3,4,4,2,4,1,1,7,7,6,5,5,5,31,68,48,2,21,2,0,1,3,5,6,3,5,5,4
4,4,4,1,1,1,1,5,5,5,5,3,1,1,5,5,5,5,7,6,4,2,3,2,2,5,5,3,6,6,6,33,70,50,1,22,2,1,1,5,5,4,7,2,3,3
3,3,3,6,6,6,6,4,5,5,5,5,6,5,4,3,5,3,1,5,6,2,3,3,3,5,3,4,3,3,4,31,66,49,1,24,3,1,0,6,5,5,3,2,2,2
1,1,1,7,7,7,1,1,1,1,1,1,1,1,5,6,5,5,6,6,6,7,4,5,4,4,7,6,1,2,7,28,64,47,2,23,3,0,0,3,5,4,1,5,5,7
4,4,4,4,4,3,3,3,3,3,3,5,4,3,2,5,4,5,4,4,4,4,3,3,3,6,6,4,3,4,7,31,67,49,2,18,2,0,1,2,5,1,4,2,5,4
1,3,1,2,1,2,1,6,5,3,5,5,2,1,7,7,7,7,7,4,6,1,3,1,2,6,4,4,7,7,7,30,70,49,1,21,2,0,1,1,4,1,1,5,5,7
4,6,5,3,2,2,2,5,5,6,6,1,2,1,6,7,6,5,4,5,5,3,1,1,1,6,6,5,5,5,5,30,68,48,2,18,2,1,1,6,5,5,7,6,5,3
5,5,4,2,2,3,3,5,5,5,5,4,3,3,5,4,5,5,5,5,5,2,2,2,2,5,5,4,5,5,5,33,70,50,2,49,3,0,1,4,6,4,5,5,5,5
5,6,6,2,1,1,4,6,4,6,5,2,1,1,6,4,5,4,7,6,6,1,2,1,1,6,6,2,7,7,6,32,68,48,1,25,3,1,1,6,5,6,7,5,6,5
3,2,2,2,1,4,5,4,4,5,4,3,3,3,6,3,5,3,5,5,6,6,6,7,5,7,7,7,3,4,3,29,67,48,2,18,2,1,0,5,3,5,7,3,3,3
4,5,4,1,1,1,1,7,7,7,7,1,1,1,4,4,5,4,7,7,7,1,3,1,1,4,5,5,6,6,6,33,70,49,2,26,1,1,1,6,6,6,7,7,6,5
4,3,3,3,3,5,3,5,5,3,4,2,2,2,3,7,7,5,4,5,4,7,4,2,2,6,6,6,4,2,2,30,67,48,1,22,2,0,0,6,5,5,4,4,6,2
3,1,3,4,4,4,5,3,3,2,2,1,1,1,6,7,7,4,4,4,4,5,5,5,4,7,7,7,5,5,5,30,68,48,2,40,3,0,1,3,4,3,1,5,5,4
3,3,3,4,4,5,5,2,2,2,2,5,5,5,4,6,4,5,4,7,4,4,5,5,5,7,7,7,4,3,1,29,65,48,2,19,2,0,0,5,5,5,6,4,4,4
5,4,3,3,3,3,3,6,5,5,5,3,3,3,6,6,6,6,6,5,5,3,3,2,2,6,6,5,5,3,5,30,66,48,1,51,6,1,1,6,6,5,6,3,5,3
2,2,2,2,2,3,4,6,5,6,6,2,1,1,6,4,4,4,6,6,6,6,4,2,2,7,7,7,6,5,5,28,64,47,2,18,2,0,0,2,3,2,2,6,6,7
1,1,1,4,5,5,4,4,4,4,4,2,1,1,7,2,7,2,5,4,5,7,5,5,4,7,7,7,5,4,4,32,69,49,2,21,2,1,1,4,5,4,5,2,5,3
1,3,1,5,4,5,7,3,4,4,5,5,5,5,5,4,3,3,3,3,3,3,5,3,5,3,5,3,4,5,5,31,65,50,2,21,3,0,0,3,4,5,2,6,6,6
1,1,1,3,4,4,5,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,31,70,51,1,27,6,0,0,1,2,3,1,4,3,2
3,2,3,4,5,5,5,5,5,5,5,2,1,1,7,5,6,7,6,5,5,5,7,5,7,7,7,7,5,5,5,32,68,50,1,45,4,0,1,4,4,4,4,4,4,5
4,4,3,5,2,2,2,5,5,5,5,3,1,1,6,5,6,4,5,5,5,4,3,3,3,6,6,3,6,6,6,31,70,49,2,46,3,1,0,5,5,5,5,2,5,6
2,1,2,5,5,4,6,3,3,3,2,3,2,2,6,7,5,7,3,2,2,4,5,4,3,7,7,7,4,5,4,29,68,48,1,22,2,0,1,3,3,3,3,3,6,7
2,2,2,4,4,4,4,5,5,5,5,3,2,2,5,5,5,5,5,5,5,6,3,3,2,5,6,5,5,5,5,33,69,49,1,51,3,1,0,6,6,4,6,2,2,2
4,2,2,1,1,1,1,7,6,6,6,3,1,1,5,3,4,3,6,6,6,1,1,1,1,5,6,5,6,6,6,33,69,49,2,45,3,1,1,6,2,4,5,2,5,5
4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,31,67,49,2,24,3,1,0,7,4,5,4,6,7,6
1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,7,7,2,4,7,7,7,7,7,7,7,7,6,5,5,28,64,48,1,64,4,0,1,1,4,1,1,1,2,6
4,3,3,2,2,3,5,1,1,2,2,5,6,4,6,6,7,4,4,4,3,7,5,4,4,7,7,7,4,4,1,28,64,48,2,32,3,0,1,1,5,4,1,5,2,4
1,4,4,3,1,6,1,7,7,7,7,2,2,1,4,6,6,6,6,6,2,2,6,4,3,7,7,7,6,6,6,32,70,50,1,30,4,1,0,3,6,7,4,1,1,1
4,4,4,2,2,2,2,5,6,6,6,2,1,1,6,5,6,6,5,5,4,4,5,3,6,7,6,4,4,4,4,33,65,49,2,21,2,1,1,6,6,6,6,1,3,2
4,4,4,5,4,5,4,2,2,3,4,3,1,1,6,6,5,4,4,4,4,5,5,3,3,5,5,4,5,5,5,32,69,49,1,22,2,0,0,4,5,4,2,2,3,5
3,3,3,3,3,3,3,3,3,3,3,3,2,1,6,3,3,2,4,3,3,3,3,2,3,5,5,5,5,5,5,30,68,49,1,38,6,0,1,3,5,5,2,5,4,3
5,7,4,1,1,7,1,7,7,6,6,1,1,1,5,2,6,5,5,6,6,5,5,5,5,7,7,7,4,4,6,28,69,51,2,48,5,1,0,7,7,6,7,7,6,2
4,3,6,1,1,2,4,3,5,1,1,5,1,4,2,6,1,6,6,1,5,2,4,1,6,3,1,7,5,1,3,32,70,50,1,27,2,0,1,3,5,7,2,5,2,5
3,2,2,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,30,65,49,1,40,6,1,0,4,4,4,4,4,4,4
4,4,4,4,4,4,4,4,4,4,4,3,3,3,7,7,7,7,7,7,7,6,6,6,6,6,6,6,4,4,4,31,67,48,2,47,3,0,1,2,3,3,4,5,6,6
5,5,5,4,4,5,4,5,4,4,4,3,3,1,6,7,6,4,5,6,6,3,3,1,2,7,7,7,2,2,2,28,65,47,2,24,3,1,1,6,6,4,5,3,5,5
1,1,1,3,4,7,2,1,1,1,1,1,1,1,7,2,5,2,3,4,1,1,5,2,1,6,6,2,6,6,6,32,70,49,2,23,2,0,0,1,3,3,1,1,1,5
1,1,1,6,4,6,4,1,1,1,1,2,2,1,7,7,6,4,5,5,5,5,6,5,5,5,5,7,5,5,5,29,65,48,2,38,3,0,0,2,4,4,1,1,3,5
2,1,2,2,4,4,4,3,4,4,4,2,2,2,5,5,4,5,4,4,4,4,5,5,4,6,5,6,4,4,4,29,66,48,2,50,1,0,0,2,2,2,1,1,1,1
2,3,2,2,3,2,3,2,3,4,1,4,4,4,7,7,7,7,2,2,2,6,6,6,6,6,6,6,4,4,4,29,65,47,2,86,1,1,1,4,3,4,3,4,5,3
3,2,2,4,2,5,5,3,3,5,3,5,5,1,7,7,6,5,3,5,5,5,5,5,5,7,7,5,2,2,2,29,65,48,1,48,3,1,0,2,6,2,2,5,3,3
2,2,2,3,4,4,5,4,4,4,4,2,2,1,6,6,7,5,5,6,6,2,3,1,3,6,7,4,6,6,6,32,68,49,2,53,6,0,1,3,4,2,3,5,7,7
4,4,4,4,5,4,5,5,4,5,5,3,2,2,7,7,6,6,4,5,4,5,4,3,4,6,5,5,5,5,5,30,67,48,2,40,3,1,1,5,3,4,5,3,5,4
5,5,4,1,1,1,1,5,5,5,5,3,3,3,5,5,6,5,5,5,5,2,2,1,1,4,4,3,4,4,4,33,69,49,4,25,2,1,1,6,6,6,6,6,6,3
5,4,4,4,4,4,4,4,4,4,4,1,1,1,7,7,7,7,5,5,5,1,4,2,2,7,7,7,4,4,4,31,67,48,2,52,3,1,1,4,4,4,5,7,4,4
4,3,3,4,4,5,4,5,4,3,4,4,3,2,4,5,5,4,3,3,5,3,4,2,4,5,5,5,5,5,6,31,68,49,2,18,2,1,0,4,5,6,6,4,5,5
3,3,4,3,3,3,3,3,3,3,4,4,1,5,3,3,6,5,4,4,4,2,2,2,2,6,6,6,1,1,1,31,67,50,1,62,3,0,1,4,4,2,2,5,5,5
4,4,3,2,3,3,4,5,4,5,4,2,2,1,4,5,5,4,4,4,5,5,3,3,3,4,4,4,5,4,4,31,69,49,1,25,2,0,0,3,4,4,3,3,2,2
4,4,4,3,3,3,3,6,5,5,5,2,2,2,7,7,7,5,7,7,7,3,6,3,3,6,7,7,6,6,6,33,69,49,2,40,6,0,1,4,6,6,6,5,5,3
5,5,5,5,4,4,4,5,5,4,2,3,4,2,4,4,5,2,6,6,4,5,3,5,5,6,3,7,6,6,3,29,68,49,1,26,3,0,0,4,5,3,6,3,6,6
4,4,4,5,5,5,6,5,4,4,4,1,1,1,6,7,6,6,5,5,5,4,3,2,2,5,5,5,5,5,5,31,68,49,1,23,2,1,1,5,4,5,3,5,2,2
2,2,2,3,4,5,6,3,4,4,3,5,5,5,5,5,5,5,4,4,4,5,3,3,3,7,5,5,3,3,3,30,68,49,1,28,3,1,1,4,5,6,2,3,5,3
7,7,7,1,1,1,1,6,5,6,6,1,1,1,7,7,7,5,6,6,6,1,4,1,1,6,6,7,7,7,7,30,66,48,1,33,3,1,1,7,6,6,6,5,2,6
5,4,4,4,4,3,5,4,4,4,3,3,3,2,4,5,4,4,3,4,4,5,3,3,3,3,4,3,5,4,4,31,69,49,1,27,3,0,1,4,5,4,3,5,5,3
4,3,1,4,3,5,5,5,4,3,4,5,2,1,7,7,7,2,6,3,3,5,5,6,7,7,7,7,3,3,3,30,69,48,1,46,4,0,1,3,5,1,1,5,6,6
5,5,5,3,3,3,3,5,4,5,5,2,1,1,6,4,5,5,5,5,5,3,3,3,4,6,6,5,5,5,5,33,69,49,2,47,5,0,1,5,5,5,6,5,5,5
2,2,2,2,2,2,2,2,2,2,2,7,7,1,7,7,7,7,3,3,3,5,2,5,2,6,7,7,5,3,2,28,65,47,2,46,6,0,0,3,2,3,2,2,2,2
1,1,1,4,5,5,4,5,5,6,6,1,1,1,6,5,5,5,4,5,4,5,7,5,5,7,7,7,5,5,5,29,69,47,2,42,3,1,0,3,3,1,5,2,1,5
1,1,1,1,1,4,5,4,4,4,4,1,1,1,7,7,7,7,5,5,5,7,7,7,7,7,7,7,3,3,6,28,64,48,2,51,3,1,0,1,1,1,1,4,4,4
2,4,1,1,1,1,1,6,5,5,5,3,1,1,7,7,7,6,6,6,6,5,6,2,3,6,5,3,6,6,6,33,69,49,2,43,3,1,1,5,5,4,5,1,1,2
1,1,1,5,4,5,3,3,3,4,4,1,1,4,6,7,7,5,6,6,6,4,7,4,4,7,7,6,6,5,5,33,68,48,2,20,2,1,0,3,3,2,6,4,5,7
3,2,4,4,4,3,5,5,5,3,3,3,4,3,5,6,5,3,4,5,6,6,4,4,4,6,4,4,5,5,5,29,67,50,1,22,2,0,0,2,5,4,5,2,5,3
4,4,4,1,1,1,1,5,5,5,4,1,1,1,5,5,5,5,4,5,5,4,5,2,3,3,3,3,5,5,5,31,67,49,2,49,6,0,0,1,5,3,4,4,5,5
5,6,6,7,3,5,4,5,5,6,7,2,4,3,4,4,6,2,3,3,6,7,7,3,4,4,5,5,5,6,7,30,67,49,2,23,1,0,1,2,7,6,7,1,3,3
6,6,6,1,1,1,1,5,5,5,5,4,3,4,6,5,5,3,4,4,4,1,1,1,1,6,6,6,6,6,6,33,69,50,2,21,2,0,1,6,5,5,5,6,5,2
5,6,5,6,6,5,5,5,6,6,6,1,2,1,6,6,5,6,6,7,5,4,4,1,6,6,6,6,6,6,5,32,69,49,2,42,3,1,0,6,5,5,5,5,5,5
3,2,2,3,2,3,3,5,5,5,5,1,1,1,4,4,5,4,6,5,5,5,6,6,4,6,6,6,5,5,6,29,68,48,2,50,3,0,1,1,5,3,5,6,6,6
1,1,1,4,4,4,4,3,4,4,4,1,1,2,6,6,6,2,4,4,4,5,2,2,5,7,7,7,6,6,1,28,70,47,1,77,1,1,0,5,4,4,5,1,1,5
1,1,1,5,5,5,6,3,4,3,4,3,3,2,7,5,7,7,3,3,3,3,3,1,2,4,4,4,4,3,3,29,65,47,1,30,3,0,1,2,3,2,1,6,6,6
2,2,2,5,5,5,6,3,3,3,3,1,1,1,7,7,7,4,5,5,5,1,1,1,2,7,7,7,4,4,4,32,68,48,2,52,3,1,0,5,5,5,6,7,7,7
2,3,1,1,1,5,6,4,4,2,4,3,1,1,7,7,5,7,4,2,2,5,5,3,6,7,7,7,5,5,4,28,64,48,2,48,3,1,1,6,3,3,7,4,1,1
1,1,1,5,4,4,4,3,3,3,4,3,3,3,6,6,6,4,3,3,3,3,3,3,3,6,6,6,4,4,3,30,66,48,2,20,2,1,0,4,3,5,3,3,3,3
4,4,1,4,4,4,5,3,4,3,4,5,5,5,7,7,7,7,3,3,3,3,3,3,3,7,7,7,3,3,3,30,68,48,2,37,3,0,0,3,5,5,3,7,7,5
4,4,4,1,1,1,1,7,7,7,7,1,1,1,7,7,7,4,7,7,7,1,1,1,3,6,6,4,7,7,7,34,70,48,2,43,1,1,0,7,7,7,7,1,6,5
